0.0000000000 0.0000000000 
8.694000e-04 1.690751e+04 
2.077466e-03 3.611021e+04 
3.285532e-03 5.108006e+04 
4.493598e-03 6.255471e+04 
5.701664e-03 7.104515e+04 
6.909730e-03 7.703908e+04 
8.117797e-03 8.108425e+04 
9.325863e-03 8.346135e+04 
1.053393e-02 8.445083e+04 
1.174199e-02 8.431228e+04 
1.295006e-02 8.321105e+04 
1.415813e-02 8.137416e+04 
1.536619e-02 7.899166e+04 
1.657426e-02 7.618401e+04 
1.778233e-02 7.302937e+04 
1.899039e-02 6.972014e+04 
2.019846e-02 6.643240e+04 
2.140652e-02 6.325099e+04 
2.261459e-02 6.018549e+04 
2.382266e-02 5.727554e+04 
2.503072e-02 5.455427e+04 
2.623879e-02 5.203712e+04 
2.744685e-02 4.972830e+04 
2.865492e-02 4.763071e+04 
2.986299e-02 4.573506e+04 
3.100100e-02 4.412986e+04 
3.220400e-02 4.260550e+04 
3.288100e-02 4.182170e+04 
3.424300e-02 4.038740e+04 
3.555100e-02 3.917259e+04 
3.686000e-02 3.808088e+04 
3.795000e-02 3.725408e+04 
3.929100e-02 3.632328e+04 
4.039800e-02 3.560502e+04 
4.164000e-02 3.483103e+04 
4.294400e-02 3.403550e+04 
4.415000e-02 3.331895e+04 
4.542900e-02 3.254233e+04 
4.660900e-02 3.181944e+04 
4.782300e-02 3.104573e+04 
4.892900e-02 3.032633e+04 
5.031200e-02 2.940150e+04 
5.155900e-02 2.854462e+04 
5.238100e-02 2.797225e+04 
5.378200e-02 2.699059e+04 
5.513400e-02 2.603429e+04 
5.627600e-02 2.523374e+04 
5.735300e-02 2.449225e+04 
5.870100e-02 2.358293e+04 
5.988700e-02 2.281212e+04 
6.113500e-02 2.203549e+04 
6.225900e-02 2.136907e+04 
6.340100e-02 2.072597e+04 
6.480200e-02 1.998959e+04 
6.601100e-02 1.940293e+04 
6.725500e-02 1.884568e+04 
6.829100e-02 1.842189e+04 
6.958600e-02 1.793212e+04 
7.071100e-02 1.754413e+04 
7.192300e-02 1.716131e+04 
7.307400e-02 1.682948e+04 
7.412300e-02 1.655134e+04 
7.550400e-02 1.621848e+04 
7.663100e-02 1.596751e+04 
7.791200e-02 1.570299e+04 
7.912700e-02 1.546874e+04 
8.027600e-02 1.525514e+04 
8.138400e-02 1.505479e+04 
8.272200e-02 1.481768e+04 
8.406100e-02 1.458175e+04 
8.534100e-02 1.435272e+04 
8.653800e-02 1.413190e+04 
8.759800e-02 1.393388e+04 
8.900300e-02 1.366589e+04 
9.009000e-02 1.345124e+04 
9.113300e-02 1.324094e+04 
9.239600e-02 1.298446e+04 
9.358000e-02 1.273910e+04 
9.496100e-02 1.245225e+04 
9.608400e-02 1.222055e+04 
9.727500e-02 1.197734e+04 
9.852600e-02 1.172422e+04 
9.973800e-02 1.148640e+04 
1.009000e-01 1.126505e+04 
1.020900e-01 1.104600e+04 
1.034000e-01 1.081552e+04 
1.046000e-01 1.061452e+04 
1.057200e-01 1.043804e+04 
1.069100e-01 1.025843e+04 
1.082500e-01 1.007149e+04 
1.093900e-01 9.920950e+03 
1.105400e-01 9.775319e+03 
1.116900e-01 9.641559e+03 
1.129600e-01 9.500242e+03 
1.142000e-01 9.371745e+03 
1.153300e-01 9.259740e+03 
1.166400e-01 9.136543e+03 
1.177800e-01 9.032670e+03 
1.190000e-01 8.924489e+03 
1.201200e-01 8.828395e+03 
1.213400e-01 8.726345e+03 
1.227100e-01 8.611838e+03 
1.238900e-01 8.514980e+03 
1.250700e-01 8.417997e+03 
1.263200e-01 8.316249e+03 
1.275500e-01 8.215331e+03 
1.287500e-01 8.117942e+03 
1.299900e-01 8.017708e+03 
1.311300e-01 7.925810e+03 
1.323500e-01 7.826909e+03 
1.335900e-01 7.727946e+03 
1.347100e-01 7.639543e+03 
1.359800e-01 7.540911e+03 
1.372100e-01 7.446410e+03 
1.384300e-01 7.354456e+03 
1.395700e-01 7.269684e+03 
1.407700e-01 7.182250e+03 
1.420300e-01 7.092072e+03 
1.432800e-01 7.004545e+03 
1.444500e-01 6.925828e+03 
1.456300e-01 6.848017e+03 
1.468900e-01 6.766949e+03 
1.480500e-01 6.693912e+03 
1.491700e-01 6.625354e+03 
1.503800e-01 6.553507e+03 
1.516400e-01 6.480511e+03 
1.528200e-01 6.414904e+03 
1.540200e-01 6.349448e+03 
1.551900e-01 6.288078e+03 
1.564300e-01 6.224567e+03 
1.576600e-01 6.162944e+03 
1.588700e-01 6.103664e+03 
1.600900e-01 6.045056e+03 
1.612700e-01 5.990365e+03 
1.625400e-01 5.932588e+03 
1.637600e-01 5.877809e+03 
1.649500e-01 5.825152e+03 
1.662200e-01 5.769954e+03 
1.674000e-01 5.719489e+03 
1.685000e-01 5.673225e+03 
1.697500e-01 5.621273e+03 
1.710300e-01 5.568770e+03 
1.722200e-01 5.520814e+03 
1.734400e-01 5.471781e+03 
1.746400e-01 5.424340e+03 
1.758700e-01 5.376302e+03 
1.770900e-01 5.328985e+03 
1.782700e-01 5.283974e+03 
1.794600e-01 5.238947e+03 
1.807000e-01 5.192552e+03 
1.819100e-01 5.148027e+03 
1.830100e-01 5.108290e+03 
1.842200e-01 5.065271e+03 
1.855000e-01 5.020531e+03 
1.867000e-01 4.979712e+03 
1.879200e-01 4.938867e+03 
1.890900e-01 4.900292e+03 
1.902800e-01 4.861605e+03 
1.915200e-01 4.821917e+03 
1.926900e-01 4.785180e+03 
1.939000e-01 4.748203e+03 
