0.0000000000 0.0000000000 
8.694000e-04 1.936038e+04 
2.077466e-03 4.058589e+04 
3.285532e-03 5.668696e+04 
4.493598e-03 6.871158e+04 
5.701664e-03 7.730388e+04 
6.909730e-03 8.310138e+04 
8.117797e-03 8.677426e+04 
9.325863e-03 8.866023e+04 
1.053393e-02 8.907791e+04 
1.174199e-02 8.831254e+04 
1.295006e-02 8.655256e+04 
1.415813e-02 8.405261e+04 
1.536619e-02 8.102027e+04 
1.657426e-02 7.756650e+04 
1.778233e-02 7.369070e+04 
1.899039e-02 6.963539e+04 
2.019846e-02 6.577139e+04 
2.140652e-02 6.219832e+04 
2.261459e-02 5.884449e+04 
2.382266e-02 5.571089e+04 
2.503072e-02 5.281866e+04 
2.623879e-02 5.017661e+04 
2.744685e-02 4.778572e+04 
2.865492e-02 4.563906e+04 
2.986299e-02 4.372089e+04 
3.100100e-02 4.211553e+04 
3.220400e-02 4.060712e+04 
3.288100e-02 3.983866e+04 
3.424300e-02 3.844280e+04 
3.555100e-02 3.726976e+04 
3.686000e-02 3.622165e+04 
3.795000e-02 3.542972e+04 
3.929100e-02 3.453721e+04 
4.039800e-02 3.384493e+04 
4.164000e-02 3.309432e+04 
4.294400e-02 3.231309e+04 
4.415000e-02 3.160274e+04 
4.542900e-02 3.082343e+04 
4.660900e-02 3.009300e+04 
4.782300e-02 2.930435e+04 
4.892900e-02 2.856897e+04 
5.031200e-02 2.762159e+04 
5.155900e-02 2.674386e+04 
5.238100e-02 2.615861e+04 
5.378200e-02 2.515773e+04 
5.513400e-02 2.418850e+04 
5.627600e-02 2.338213e+04 
5.735300e-02 2.263989e+04 
5.870100e-02 2.173703e+04 
5.988700e-02 2.097819e+04 
6.113500e-02 2.022026e+04 
6.225900e-02 1.957616e+04 
6.340100e-02 1.896062e+04 
6.480200e-02 1.826228e+04 
6.601100e-02 1.771282e+04 
6.725500e-02 1.719651e+04 
6.829100e-02 1.680845e+04 
6.958600e-02 1.636375e+04 
7.071100e-02 1.601518e+04 
7.192300e-02 1.567413e+04 
7.307400e-02 1.538063e+04 
7.412300e-02 1.513587e+04 
7.550400e-02 1.484404e+04 
7.663100e-02 1.462403e+04 
7.791200e-02 1.439097e+04 
7.912700e-02 1.418236e+04 
8.027600e-02 1.398974e+04 
8.138400e-02 1.380672e+04 
8.272200e-02 1.358658e+04 
8.406100e-02 1.336374e+04 
8.534100e-02 1.314331e+04 
8.653800e-02 1.292801e+04 
8.759800e-02 1.273353e+04 
8.900300e-02 1.246859e+04 
9.009000e-02 1.225562e+04 
9.113300e-02 1.204668e+04 
9.239600e-02 1.179201e+04 
9.358000e-02 1.154908e+04 
9.496100e-02 1.126626e+04 
9.608400e-02 1.103899e+04 
9.727500e-02 1.080148e+04 
9.852600e-02 1.055692e+04 
9.973800e-02 1.032855e+04 
1.009000e-01 1.011717e+04 
1.020900e-01 9.910934e+03 
1.034000e-01 9.695314e+03 
